timestamp,00-17-0D-00-00-58-C5-F4,00-17-0D-00-00-58-C0-CD,00-17-0D-00-00-58-C2-FD,00-17-0D-00-00-30-54-3F,00-17-0D-00-00-58-C5-E2,00-17-0D-00-00-58-C0-B0,00-17-0D-00-00-58-C3-BE,00-17-0D-00-00-58-BB-16,00-17-0D-00-00-58-C2-EB,00-17-0D-00-00-58-C2-F6,00-17-0D-00-00-58-D0-27,00-17-0D-00-00-58-B7-D3,00-17-0D-00-00-58-C1-09,00-17-0D-00-00-58-C3-0A,00-17-0D-00-00-58-BA-95,00-17-0D-00-00-58-C3-D0,00-17-0D-00-00-60-34-5D,00-17-0D-00-00-58-0E-B8,00-17-0D-00-00-58-0F-70,direction_2d,azimuth_3D,elevation_3d,speed_2d,speed_3D
2017-07-17 21:10:08,94.12756348,257.24481201,90.58338928,94.01696777,100.44541931,95.39794922,97.09288788,101.40354919,103.59873199,103.83664703,79.17386627,97.52806854,97.41100311,92.74243927,,88.78590393,111.45943451,98.21788788,108.75753021,190.0,193.8,-3.4,2.05,1.615
2017-07-17 21:10:10,93.50452423,248.62911987,90.72145081,93.92736816,100.05638123,94.6270752,96.75695038,100.72227478,103.11606598,102.23057556,79.59098053,97.29003143,97.24425507,91.81189728,,88.93617249,112.94795227,98.25084686,109.0351181,14.5,191.35,-3.35,1.3,1.315
2017-07-17 21:10:12,93.4006424,207.19148254,89.96913147,93.60181427,99.31993866,94.203125,97.59520721,100.28196716,102.60594177,104.32382965,79.90702057,96.95030975,96.38232422,91.4487381,,88.04969788,112.94795227,98.30614471,109.13082123,5.0,194.65,-4.35,1.3,1.22
2017-07-17 21:10:14,93.76184845,193.42358398,89.05580139,93.82495117,98.89550018,94.42077637,97.06310272,100.54441833,101.95457458,120.30999756,79.67520905,96.57666016,95.53271484,91.05139923,,87.31826019,112.94795227,98.48961639,109.31905365,4.5,192.65,1.3,1.1,1.255
2017-07-17 21:10:16,94.2746582,169.72013855,88.68959045,93.93774414,99.30162811,95.07897949,97.04137421,100.97264099,102.05784607,117.77764893,79.60538483,96.11083984,94.72167969,91.39221954,,86.94850922,112.94795227,97.6437912,109.15694427,28.0,174.85,3.9,1.05,1.3
2017-07-17 21:10:18,95.05456543,155.49020386,88.99842834,94.11779785,99.45458221,95.68273926,96.22192383,101.02879333,101.73228455,111.50618744,79.50553131,96.18383789,94.16638184,91.36389923,,87.44509125,112.94795227,97.0368576,109.50704193,8.5,190.9,3.9,1.55,1.435
2017-07-17 21:10:20,94.37255859,139.75648499,89.85292053,93.71814728,98.89940643,96.18688965,95.77404785,100.9717865,102.40879822,107.11227417,79.6223526,96.45629883,93.85668945,91.73743439,,88.0059967,112.94795227,97.03795624,109.55709076,179.5,185.35,4.15,1.3,1.15
2017-07-17 21:10:22,94.39611816,128.12808228,89.973526,94.07141113,99.02269745,96.98107147,95.67211914,101.57518005,102.31907654,104.06137848,79.8801651,96.85643768,94.33190918,92.57263947,,88.2568512,112.94795227,97.79174042,108.58224487,357.0,172.6,5.9,1.4,1.215
2017-07-17 21:10:24,94.50854492,120.20977783,90.20448303,94.17651367,99.16613007,97.38976288,96.07971191,102.31968689,102.50950623,102.61375427,80.10147858,97.2934494,94.63916016,93.26624298,,88.84840393,112.94795227,98.416008,108.88765717,357.5,181.4,2.85,1.15,1.035
2017-07-17 21:10:26,95.12304688,114.96686554,90.81580353,94.43395996,99.43041229,97.28307343,96.58874512,102.82212067,102.53062439,101.43797302,80.10746002,97.58422089,95.02429199,93.83398438,,89.41481018,112.94795227,98.77513885,109.18843842,10.0,191.15,8.15,1.65,1.215
2017-07-17 21:10:28,95.29248047,111.56111908,91.24317169,94.25012207,99.5434494,97.01805878,96.9809494,102.31748962,103.15695953,100.62937927,80.102211,98.09227753,95.26025391,94.29626465,,89.83839417,112.94795227,99.11241913,109.13607025,6.5,189.4,-0.4,1.8,1.3
2017-07-17 21:10:30,95.19799805,109.43001556,91.74475861,94.58203125,99.84056091,97.11022186,97.75487518,102.0018158,103.04416656,100.27110291,80.44608307,98.73375702,95.7454834,94.37536621,,89.95082092,113.29475403,99.81236267,109.22115326,183.0,201.05,9.3,2.2,1.34
2017-07-17 21:10:32,95.35217285,108.09713745,91.98560333,95.09814453,100.02232361,96.84313202,98.18541718,102.25035095,102.71884918,100.82054138,80.38431549,98.96959686,96.37145996,94.33374023,,90.33668518,113.29475403,99.98362732,109.30916595,19.5,198.9,9.0,1.9,1.495
2017-07-17 21:10:34,95.72229004,109.3172226,91.68787384,95.05822754,100.24388123,97.2556076,98.36779022,102.12705994,103.19028473,108.78072357,80.41507721,98.72777557,96.50695801,95.08300781,,90.38575745,113.29475403,100.44578552,109.24800873,349.0,175.55,11.35,1.95,1.325
2017-07-17 21:10:36,95.87719727,108.80062103,92.17627716,94.86767578,100.29417419,97.19432831,98.68334198,102.2040863,103.62216949,107.83041382,80.50382233,98.8925705,96.35583496,96.05151367,,91.14624786,113.29475403,100.31517029,109.66683197,343.5,174.45,-2.75,1.6,1.555
2017-07-17 21:10:38,95.72814941,108.67916107,92.82019806,95.01403809,100.45787048,97.12194061,98.73607635,102.53318787,103.65549469,106.08346558,80.57242584,98.77709198,96.39050293,96.10021973,,91.80860138,113.29475403,100.41722107,109.57796478,341.0,180.55,-4.25,2.0,1.83
2017-07-17 21:10:40,95.77868652,109.8250351,92.67615509,95.12719727,100.63389587,97.53905487,98.80089569,102.77451324,103.82480621,105.11399078,80.70230865,98.85973358,96.42138672,96.19287109,,91.84375763,113.29475403,100.9997406,109.86251068,326.5,179.35,-4.8,2.3,1.915
2017-07-17 21:10:42,96.16845703,108.62069702,92.58509064,95.41369629,100.71214294,96.69506836,99.2408371,103.17697906,104.38962555,107.5932312,80.8645401,98.96642303,96.94103241,95.94592285,,91.5848465,113.29475403,100.87693787,110.11629486,205.0,180.8,-2.6,1.6,1.89
2017-07-17 21:10:44,96.52929688,106.97494507,92.96155548,95.49401855,100.80577087,96.69543457,98.9081955,103.16892242,103.90976715,106.34274292,81.14542389,99.266716,97.24803925,95.12792969,,91.71631622,113.29475403,100.65818787,110.55648041,0.0,182.9,-0.8,1.4,1.425
2017-07-17 21:10:46,96.44482422,105.84396362,92.59925079,95.05151367,101.02244568,97.33214569,98.9986496,103.10874176,103.78842926,104.37363434,81.4237442,98.44261932,97.10094452,94.55505371,,91.55518341,113.29475403,101.41563416,111.17757416,179.5,194.5,0.35,1.4,1.575
2017-07-17 21:10:48,95.90771484,104.62143707,93.05384064,95.08813477,101.04893494,97.44908905,99.52257538,103.1155777,103.48191071,103.15854645,81.67557526,98.82543182,96.68066406,94.17724609,,91.56116486,113.29475403,101.19895935,110.89241791,142.0,185.9,1.65,1.15,1.75
2017-07-17 21:10:50,95.51318359,103.84616852,92.44116974,94.86401367,100.97398376,97.67906952,99.03282928,103.3791275,103.39194489,102.56065369,81.63077545,99.10204315,96.76525116,94.50671387,,91.02100372,113.03291321,100.80613708,109.63765717,22.5,187.45,-6.85,2.05,1.88
2017-07-17 21:10:52,95.46618652,103.66623688,92.32642365,94.33166504,103.4938736,97.907341,98.8057785,103.09262848,103.05869293,102.99814606,81.80850983,99.3370285,96.91088104,95.00598145,,91.14051056,113.03291321,100.8368988,108.71321869,21.5,189.8,12.7,2.2,1.68
2017-07-17 21:10:54,93.83544922,103.59568024,92.11035919,94.33654785,103.8746109,96.76537323,98.76122284,101.5478363,102.37327576,104.78781891,81.84879303,99.62413788,97.21800995,94.82531738,,90.91272736,113.03291321,100.6469574,108.44784546,191.5,206.4,7.05,2.8,1.71
2017-07-17 21:10:56,92.7233963,103.31259918,92.1497879,93.10449982,115.98871613,95.29431152,98.9250412,100.49681091,101.15037537,104.79343414,80.89957428,99.86863708,97.14012909,94.99511719,,90.84082794,113.03291321,100.78086853,107.96591187,31.0,207.1,5.35,2.85,2.12
2017-07-17 21:10:58,92.12256622,101.81394958,91.28931427,93.23670197,112.727005,94.69824219,99.27062225,100.03538513,100.28611755,105.73751831,80.33084869,99.204216,97.1059494,94.40441895,,90.09535217,113.03291321,100.68003845,106.77328491,33.5,215.15,4.3,2.3,2.555
2017-07-17 21:11:00,91.79590607,100.55430603,90.5763092,92.81885529,109.05892181,94.0723877,98.32555389,99.86778259,99.61681366,105.53818512,79.6971817,98.73729706,96.44250488,93.08655548,,88.72596741,113.03291321,100.00779724,106.16769409,27.0,212.65,0.65,3.5,3.07
2017-07-17 21:11:02,91.67176056,100.26353455,90.07545471,92.24536896,107.31051636,93.96508789,97.92589569,99.68590546,99.28636932,104.76889801,79.16214752,97.86681366,95.56604004,91.9043045,,87.47951508,113.03291321,99.30748749,106.46322632,42.5,212.55,-0.4,2.75,2.855
2017-07-17 21:11:04,92.0951004,99.76048279,89.00343323,92.16272736,108.54489136,93.41016388,97.07775116,99.6606369,99.07714081,103.68308258,78.87553406,97.32006073,94.76013184,90.97657013,,86.68080902,113.03291321,98.40856171,106.66378784,23.0,210.25,-4.2,3.15,2.98
2017-07-17 21:11:06,91.80957794,99.22631073,88.31813049,92.18811798,108.03805542,93.11096954,96.50476074,99.5812912,99.38426971,103.15378571,78.81498718,96.58483887,94.27746582,90.55995178,,86.25014496,113.03291321,97.95104218,106.12106323,35.5,209.5,-3.6,2.85,2.6
2017-07-17 21:11:08,91.97437286,98.86803436,88.00550842,91.8751297,106.89413452,93.1584549,96.22619629,99.92393494,99.32701874,105.7741394,78.96390533,96.56933594,93.84484863,90.45289612,,86.22231293,113.03291321,97.17662811,105.74801636,32.5,211.65,-0.85,2.9,2.46
2017-07-17 21:11:10,92.12036896,98.73900604,87.8764801,91.70764923,104.80393219,93.50354767,95.94274902,99.35887909,99.73387146,108.80355072,79.00772858,96.50073242,93.87524414,90.21717834,,86.1175766,109.77449799,96.56237793,106.14535522,37.5,218.5,-2.2,3.2,2.88
2017-07-17 21:11:12,92.48804474,98.67601776,87.84486389,91.85779572,103.86203766,93.48621368,95.84411621,99.20848846,100.35728455,109.26119232,78.87870789,96.41662598,93.92016602,90.14686584,,86.03932953,109.77449799,96.28039551,106.48898315,45.5,209.2,-4.0,2.8,2.52
2017-07-17 21:11:14,91.9154129,99.0936203,87.89796448,92.36878204,102.10997009,93.44617462,95.2677002,99.10851288,99.94895935,107.98849487,79.07328033,96.38220215,94.01379395,90.21717834,,86.11769867,109.77449799,96.16040039,106.21542358,16.5,199.3,-14.35,1.95,2.14
2017-07-17 21:11:16,91.57752228,100.43345642,87.86354065,92.00110626,101.13816833,93.68030548,95.09802246,98.744133,99.66210175,107.20370483,78.95865631,96.18713379,94.04919434,90.18727112,,86.26589203,109.77449799,96.12756348,106.55599976,25.0,212.85,-3.15,1.9,2.245
2017-07-17 21:11:18,91.81958771,102.28379822,87.87391663,91.8216629,100.47288513,93.40100861,94.7088623,98.64806366,100.07322693,111.70710754,78.72782898,95.7520752,93.93432617,90.0582428,,86.24941254,109.77449799,96.32897949,106.88009644,5.0,217.4,0.8,2.4,2.06
2017-07-17 21:11:20,91.72132111,102.5589447,87.92359924,91.94947052,99.81004333,93.25818634,94.49572754,98.55101776,100.01890564,111.66548157,78.45133972,95.51196289,93.84326172,90.37355042,,86.10305023,109.77449799,96.32421875,106.85592651,194.0,211.85,2.2,1.8,2.175
2017-07-17 21:11:22,91.68225861,102.75254059,87.87806702,92.31201935,99.09984589,93.22486115,94.24597168,98.76122284,100.35862732,109.87178802,78.41679382,95.41101074,93.79846191,90.40382385,,86.28517914,109.77449799,96.36608887,106.84262085,25.5,201.5,-0.95,2.9,2.25
2017-07-17 21:11:24,92.0046463,102.7574234,88.04127502,92.89759064,98.64867401,93.58130646,94.36401367,98.77172089,100.8065033,108.56735229,78.38407898,95.5579834,93.63733673,90.47706604,,86.56118011,109.77449799,96.27294922,107.55648804,12.0,205.85,3.85,2.25,2.2
2017-07-17 21:11:26,91.83716583,101.59617615,88.32582092,93.69641876,98.42821503,93.70948029,94.52941895,98.98839569,100.47618103,107.08712769,78.32414246,95.69750977,93.49219513,90.78712463,,86.61318207,109.77449799,96.22607422,107.82626343,5.5,204.05,12.75,1.7,1.715
2017-07-17 21:11:28,91.83094025,101.0778656,88.84315491,93.71936798,99.26976776,93.79821777,94.71777344,99.0746994,100.20970154,105.21274567,78.62980652,95.7520752,93.48438263,91.13440704,,87.04677582,109.77449799,96.36157227,107.30783081,180.0,194.7,11.25,2.5,1.79
2017-07-17 21:11:30,91.4442215,100.73460388,89.22291565,92.77881622,100.00657654,93.59375763,94.91040039,98.8970871,99.63207245,103.73020172,78.64665222,95.77075195,93.48194122,91.98926544,,87.41262054,110.99263763,96.64611816,106.46237183,27.5,198.95,14.8,3.1,1.7
2017-07-17 21:11:32,91.29285431,100.29942322,89.55775452,92.15259552,102.01890564,95.05004883,94.98278809,98.79027557,99.39403534,103.07053375,78.88407135,96.19836426,93.52893829,91.46326447,,87.90760803,110.99263763,96.97423553,106.21749878,340.5,198.05,1.6,1.55,1.96
2017-07-17 21:11:34,91.28394318,99.57213593,89.43849182,91.82324982,102.37998962,95.68041992,95.18322754,99.27745819,99.20311737,104.08322906,79.12284088,96.05151367,93.54212189,90.99378204,,87.31276703,110.99263763,97.04759979,106.03561401,22.5,189.0,-6.65,2.45,2.185
2017-07-17 21:11:36,91.18274689,99.14464569,89.46351624,91.58655548,101.42454529,96.23486328,95.49621582,99.89463806,98.86095428,105.0608902,79.17899323,95.85388184,93.78173828,91.71265411,,87.00649261,110.99263763,97.26183319,105.67941284,21.0,186.2,-5.1,2.55,2.205
2017-07-17 21:11:38,91.17823029,99.27465057,89.51087952,91.31250763,100.6893158,96.33032227,95.45507813,100.83518982,98.85558319,115.23200226,79.18143463,96.37353516,93.91638184,91.15418243,,87.50124359,110.99263763,97.6080246,105.77304077,352.0,190.3,-1.7,2.55,2.125
2017-07-17 21:11:40,91.87317657,99.0200119,89.02589417,91.46179962,101.22825623,95.54040527,96.14477539,101.89390564,98.70702362,120.49700928,79.01688385,96.73510742,94.18359375,90.98169708,,87.07314301,110.99263763,97.97838593,106.01229858,352.0,187.55,-3.7,2.1,2.125
2017-07-17 21:11:42,93.10449982,98.67638397,88.8263092,91.33020782,100.84996033,95.91833496,96.42053223,101.58836365,99.37841034,119.67425537,79.211586,97.41088104,94.44274902,90.53504944,,86.81679535,110.99263763,97.21276093,106.53488159,8.5,189.9,-3.7,2.2,2.14
2017-07-17 21:11:44,93.40930939,98.70836639,88.33082581,91.72071075,102.28135681,95.72009277,96.15563965,101.92991638,99.58300018,116.41718292,79.66764069,97.40648651,94.59777832,90.10597229,,86.30898285,110.99263763,96.85863495,107.18063354,185.5,193.35,-11.35,2.2,2.12
2017-07-17 21:11:46,92.64612579,99.38304901,87.90272522,91.68787384,102.16661072,94.34057617,95.82348633,100.78611755,99.90232849,112.20979309,79.57694244,97.35778046,94.60314941,89.84864807,,85.96828461,110.99263763,96.60717773,106.94882202,4.5,193.5,-5.3,1.7,1.875
2017-07-17 21:11:48,91.99378204,99.77244568,87.64638519,91.82508087,101.42735291,93.58643341,95.34960938,100.07151794,100.26377869,111.70002747,79.62711334,96.40356445,94.47924805,89.71461487,,85.77529144,110.99263763,96.12194824,106.6968689,7.5,190.8,-8.95,1.85,1.75
2017-07-17 21:11:50,91.60999298,108.80879974,87.50014496,92.17310333,100.69920349,93.21814728,94.66333008,99.39806366,99.99168396,108.90828705,79.34464264,95.72216797,93.77441406,89.62367249,,85.6623764,110.60970306,95.82800293,106.89022827,181.5,191.5,-12.55,1.55,1.46
2017-07-17 21:11:52,91.3562088,207.85835266,87.39040375,92.20105743,99.88609314,93.02954865,94.27929688,98.97814178,99.39916229,107.15731812,78.64103699,95.32275391,93.23682404,89.55995178,,85.59719086,110.60970306,95.67114258,107.10409546,8.0,194.3,-11.15,1.3,1.3
2017-07-17 21:11:54,91.21814728,196.35935974,87.3083725,92.20557404,98.78368378,92.94654083,94.0637207,98.70702362,99.00048065,106.45443726,78.22941589,95.08044434,92.9421463,89.5236969,,85.5427475,110.60970306,95.58081055,107.1178894,5.5,197.15,-2.15,1.3,1.415
2017-07-17 21:11:56,91.10523224,184.83265686,87.26052094,92.43848419,98.04271698,92.88636017,93.93933105,98.53502655,99.2831955,103.88767242,77.84416199,94.90673828,92.7826004,89.53846741,,85.54824066,110.60970306,95.53259277,107.04428101,16.0,197.6,3.85,1.75,1.54
2017-07-17 21:11:58,91.00867462,214.43878174,87.27272797,92.52246857,97.58055878,92.83594513,93.84912109,98.39757538,99.21251678,103.03269196,77.59599304,94.80578613,92.67749786,89.52857971,,85.63491058,110.60970306,95.49682617,106.96615601,10.5,196.45,-27.4,1.1,1.21
2017-07-17 21:12:00,90.93396759,218.13749695,87.48305511,92.35730743,97.29845428,92.81458282,93.80773926,98.30968475,98.97130585,103.15769196,77.42546082,94.74304199,92.61414337,89.5426178,,85.69631195,110.60970306,95.49157715,106.88778687,354.0,185.15,-29.8,1.1,1.08
2017-07-17 21:12:02,90.84790802,241.12046814,87.43093109,91.94043732,97.10009003,92.84119415,93.82446289,98.23534393,98.91405487,100.78733826,77.32084656,94.69848633,92.57752228,89.57582092,,85.66432953,110.60970306,95.64758301,106.5340271,181.0,186.25,-34.15,0.9,0.91
2017-07-17 21:12:04,90.84827423,193.22583008,87.33681488,91.81006622,96.97386932,92.88526154,94.08862305,98.24962616,98.69493866,98.91588593,77.24076843,94.70703125,92.53760529,89.61952209,,85.64431,110.60970306,95.79345703,106.32492065,194.5,176.9,-33.95,0.85,0.965
2017-07-17 21:12:06,91.27051544,154.68356323,87.25099945,92.04566193,96.88964081,93.0358963,94.3404541,98.43566132,99.32262421,97.67858124,77.22392273,94.73840332,92.51709747,89.65309143,,85.63918304,110.60970306,95.83374023,106.04440308,344.5,165.75,-17.55,0.8,0.99
2017-07-17 21:12:08,91.82801056,134.22645569,87.21608734,92.09485626,96.8983078,93.19849396,94.66821289,98.37670135,99.50585175,96.84191132,77.22111511,94.68847656,92.65686798,89.75770569,,85.67324066,110.60970306,95.72619629,106.28659058,323.5,161.5,-14.0,0.7,0.69
2017-07-17 21:12:10,92.30286407,123.59892273,87.20522308,92.46033478,96.85204315,93.27991486,94.69128418,98.4863205,99.81455994,96.28161621,77.27763367,94.65441895,92.67505646,89.91139221,,85.73915863,110.66951752,95.67150879,106.72567749,297.5,165.3,13.2,0.4,0.635
2017-07-17 21:12:12,92.53870392,123.20696259,87.21559906,92.21485138,96.79759979,93.28662872,94.3972168,98.54161835,99.7485199,96.4822998,77.42179871,94.63598633,92.75269318,90.16297913,,85.79921722,110.66951752,95.65026855,107.09603882,359.0,157.5,16.3,0.45,0.585
2017-07-17 21:12:14,92.38990021,118.40618896,87.34328461,91.72571564,96.83776093,93.27771759,94.18481445,98.84105682,99.48839569,96.48071289,77.70561218,94.79675293,92.89783478,90.11158752,,86.36794281,110.66951752,95.64013672,106.74240112,123.0,151.05,1.3,0.35,0.54
2017-07-17 21:12:16,92.29798126,112.79499817,87.38967133,91.72364044,96.81505585,93.33777618,94.01879883,99.35778046,100.02061462,96.29772949,78.14958191,94.85009766,92.76197052,90.02919006,,86.99013519,110.66951752,95.67785645,106.74301147,314.5,147.5,7.55,0.3,0.325
2017-07-17 21:12:18,92.37622833,108.95040131,87.77187347,92.21717072,96.77306366,93.64698029,93.98425293,99.48241425,100.06590271,96.52099609,78.28215027,94.90466309,92.66236115,89.88941956,,87.08705902,110.66951752,96.10534668,106.65328979,34.5,147.5,0.0,0.55,0.0
2017-07-17 21:12:20,92.29261017,106.41635132,87.84266663,92.0803299,96.81957245,94.57348633,93.98083496,99.66637421,99.63951874,96.53796387,78.42778015,94.99414063,92.7122879,89.86842346,,87.16750336,110.66951752,96.19311523,106.31552124,55.5,153.7,19.15,0.1,0.21
2017-07-17 21:12:22,92.00879669,108.06771851,88.11317444,92.03443146,96.88072968,94.94995117,93.96655273,100.20201111,99.39110565,96.82213593,78.54985046,95.09399414,93.36341095,89.96595764,,87.37380219,110.66951752,96.37536621,106.74105835,255.0,243.8,54.2,0.3,0.27
2017-07-17 21:12:24,91.66126251,109.38704681,88.33937073,92.39173126,96.98571014,95.2923584,94.12854004,99.97618103,99.13463593,97.00218964,78.7063446,95.55541992,93.49793243,90.33558655,,87.81179047,110.66951752,96.55700684,106.59786987,89.0,297.95,46.4,0.3,0.355
2017-07-17 21:12:26,91.43152618,106.33346558,88.3731842,92.18518829,97.14391327,95.54760742,94.52307129,99.44274139,98.94530487,97.22179413,78.25590515,96.01318359,93.2949295,91.36377716,,88.301651,110.66951752,96.71435547,106.25473022,49.0,268.65,-0.6,0.9,0.38
2017-07-17 21:12:28,91.31909943,103.59946442,88.61793518,92.16895294,97.25231171,94.65405273,96.12158203,99.1606369,98.8703537,96.97460175,77.8946991,96.32446289,93.1921463,92.07080841,,88.18190002,110.66951752,96.75865936,105.84152222,77.5,250.95,10.85,0.35,0.795
2017-07-17 21:12:30,91.23853302,101.8311615,88.78077698,91.6740799,97.53490448,94.04711914,96.84117889,99.00804901,98.81676483,96.50561523,77.68009949,96.00866699,93.56421661,92.22303009,,88.02516174,110.17562103,97.00988007,105.72409058,37.0,249.85,23.05,1.2,0.655
2017-07-17 21:12:32,91.19690704,100.72532654,88.37294006,91.28003693,97.83654022,93.80554199,98.22301483,98.85704803,98.74620819,95.9407959,77.55741882,96.05810547,94.54211426,91.59680939,,87.97059631,110.17562103,97.1696701,105.5477066,84.5,287.55,6.95,1.05,1.16
2017-07-17 21:12:34,91.13611603,99.97068787,88.02638245,91.01819611,97.73033905,93.59693146,97.55260468,98.74156952,98.66747284,95.61572266,77.49650574,96.01318359,102.09580994,91.0881424,,87.39626312,110.17562103,96.71508789,105.40537262,252.0,245.35,5.15,1.3,0.91
2017-07-17 21:12:36,91.11145782,99.40148163,87.94386292,90.82422638,97.90209198,93.42761993,97.02220917,98.64965057,98.65343475,95.41271973,77.45805359,95.85327148,111.43746185,90.89392853,,86.94911957,110.17562103,96.48950195,105.34311676,163.5,250.05,13.7,0.65,0.685
2017-07-17 21:12:38,91.30750275,99.09337616,87.78102875,91.21143341,98.40013885,93.34632111,96.51928711,98.62828827,98.61168671,95.28393555,77.58097839,95.76086426,112.07514954,90.66871643,,86.61733246,110.17562103,96.23510742,105.28110504,73.5,241.1,18.1,1.6,0.895
2017-07-17 21:12:40,91.18848419,99.00585175,87.67324066,91.0079422,99.00157928,93.41101837,102.28257751,98.6918869,98.58434296,95.12548828,77.66545105,95.6895752,111.02266693,90.46461487,,86.44960785,110.17562103,96.17700195,105.21652985,29.5,244.05,24.1,0.7,0.46
2017-07-17 21:12:42,91.07215118,98.80345917,87.68386078,91.1317215,98.51061249,93.57984161,114.99286652,98.66002655,98.82884979,95.05163574,77.59660339,96.08813477,124.83427429,90.47816467,,86.41017914,110.17562103,96.19885254,105.12827301,46.5,232.9,11.65,0.85,0.865
2017-07-17 21:12:44,91.53064728,98.63243866,87.69765472,91.21350861,98.10314178,93.49964142,119.56427002,98.5557785,99.28038788,94.94567871,77.48698425,96.13452148,150.91087341,90.76319885,,86.35292816,110.17562103,96.27001953,105.01511383,49.5,240.45,-1.95,1.05,0.96
2017-07-17 21:12:46,91.55347443,98.41857147,87.67324066,91.31580353,97.88280487,94.30810547,125.22685242,98.64940643,99.06273651,94.78125,77.46025085,96.03845215,154.04537964,90.82581329,,86.33412933,110.17562103,96.43835449,104.94687653,95.5,259.6,7.45,1.25,0.855
2017-07-17 21:12:48,91.38477325,98.31713104,87.70339203,91.39502716,97.99889374,94.76879883,120.99492645,98.64269257,98.97960663,94.69372559,77.4571991,95.96362305,144.6920166,90.65565491,,86.32936859,110.17562103,96.52429199,105.07907867,70.5,266.5,2.8,0.8,0.595
2017-07-17 21:12:50,91.33655548,98.21630096,87.67397308,91.31848907,100.27903748,95.38049316,114.64093781,98.92809296,99.12877655,94.8269043,77.46061707,95.62133789,135.38612366,91.34021759,,86.2660141,108.94905853,96.46313477,105.2808609,56.0,259.85,10.55,0.7,0.685
2017-07-17 21:12:52,91.53931427,98.07994843,87.66469574,91.22974396,105.91781616,95.74121094,108.20114136,98.95861053,99.90623474,94.71435547,77.56913757,95.41796875,127.0734024,91.83911896,,86.25930023,108.94905853,96.41418457,105.30356598,59.5,234.45,22.8,0.9,0.79
2017-07-17 21:12:54,91.99951935,98.00792694,87.6632309,91.10840607,131.22879028,95.47045898,105.18820953,99.12169647,100.5868988,94.61096191,78.0776825,95.28100586,119.38702393,91.39356232,,86.27297211,108.94905853,96.37792969,105.21298981,205.5,238.05,8.15,0.6,0.675
2017-07-17 21:12:56,92.28064728,97.94298553,87.60720062,91.34278107,132.28408813,95.34777832,108.28329468,99.77598572,100.67356873,94.52526855,78.22099304,95.44909668,112.11457825,91.21167755,,86.48329926,108.94905853,96.21691895,105.35752106,68.0,242.95,-4.75,0.5,0.76
2017-07-17 21:12:58,92.47388458,97.95641327,87.56240082,91.27796173,122.58550262,95.01025391,110.12081146,100.38426208,100.43431091,94.4831543,78.09086609,95.74755859,107.36752319,91.33228302,,86.64980316,108.94905853,96.13684082,106.46212769,49.5,242.5,6.9,0.6,0.62
2017-07-17 21:13:00,92.16797638,98.35790253,87.63478851,91.93811798,113.93867493,95.43249512,153.82711792,100.68247986,100.94725037,95.04650879,78.08805847,96.04846191,111.80891418,91.31934357,,86.75417328,108.94905853,96.1751709,107.59164429,199.5,241.55,12.7,0.3,0.52
2017-07-17 21:13:02,91.92847443,98.93956757,87.76699066,92.01331329,108.76973724,96.03771973,172.58268738,101.14927673,101.22581482,95.39245605,78.25041199,96.12243652,143.75671387,91.64722443,,86.85732269,108.94905853,96.28833008,107.0463562,44.0,230.0,12.9,0.7,0.54
2017-07-17 21:13:04,92.03687286,99.24352264,87.88172913,92.24866486,106.05441284,95.77197266,156.51779175,100.41929626,101.27024841,95.48815918,78.47966003,95.97338867,130.03811646,92.46570587,,87.07253265,108.94905853,96.65710449,107.34750366,80.0,263.1,14.5,0.45,0.425
2017-07-17 21:13:06,91.98670197,99.27257538,88.05909729,92.09534454,103.78147125,94.99023438,164.85198975,100.22520447,100.56321716,95.77441406,78.66007996,96.12841797,117.30182648,93.19043732,,87.55251312,108.94905853,96.84764862,108.10250854,24.5,256.5,12.7,0.35,0.485
2017-07-17 21:13:08,91.89893341,99.244133,88.21595764,91.79102325,102.58970642,94.85632324,169.33209229,100.11387634,100.22911072,96.30749512,79.1457901,98.2297287,110.74239349,92.78443146,,87.73842621,108.94905853,96.81639862,107.35214233,205.5,240.45,8.0,1.8,1.06
2017-07-17 21:13:10,91.91529083,98.86351776,88.52381897,91.76209259,102.03721619,94.74816895,154.42514038,100.32286072,99.97459412,97.33495331,79.41532135,98.46593475,107.16073608,92.02039337,,87.59499359,110.47945404,98.54027557,106.75424194,53.0,248.25,-1.05,1.7,1.49
2017-07-17 21:13:12,91.88098907,98.51988983,88.69117737,91.68225861,101.6214447,94.80407715,138.20204163,100.74253845,99.80247498,96.62817383,79.23917389,98.14232635,103.93466949,91.54773712,,87.49892426,110.47945404,106.71078491,106.39181519,76.0,249.6,0.05,1.4,1.605
2017-07-17 21:13:14,91.78272247,98.26354218,89.22926331,91.47693634,100.74241638,94.76098633,126.27738953,100.58299255,99.71251678,96.03027344,79.12760162,97.35448456,101.94017029,91.31446075,,87.40590668,110.47945404,104.3343277,106.38766479,57.5,250.0,-11.35,1.15,1.295
2017-07-17 21:13:16,91.75611115,98.14781952,89.28578186,91.35511017,100.85740662,95.18847656,118.66107178,100.19017029,99.74571228,95.54455566,79.10990143,97.16002655,100.90660095,91.12622833,,87.72768402,110.47945404,102.10545349,106.99765015,60.5,247.6,-13.7,0.95,0.965
